index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit,before_employed,house_owner
195,0,0,1,0,202500.0,4,4,0,1,30.084931506849315,1.5123287671232877,1,0,0,0,8,2.0,5.0,2.0,28.57260273972603,True
196,1,1,1,0,202500.0,4,4,1,1,27.09315068493151,6.271232876712329,1,0,0,0,10,2.0,36.0,2.0,20.82191780821918,True
197,1,0,1,1,360000.0,4,4,0,1,31.572602739726026,6.997260273972603,1,0,0,0,15,3.0,49.0,2.0,24.575342465753423,True
198,0,0,1,2,225000.0,2,4,1,1,35.827397260273976,14.778082191780822,1,1,0,0,11,4.0,26.0,1.0,21.049315068493154,True
199,0,0,1,2,360000.0,4,4,1,1,43.320547945205476,1.8027397260273972,1,0,1,0,15,4.0,11.0,2.0,41.51780821917808,True
200,1,1,1,0,202500.0,4,1,1,1,40.12602739726027,5.35068493150685,1,0,0,0,10,2.0,3.0,1.0,34.775342465753425,True
201,0,1,1,0,225000.0,4,1,1,1,33.75890410958904,10.183561643835617,1,0,0,0,3,2.0,10.0,1.0,23.575342465753423,True
202,0,0,0,0,135000.0,4,1,1,1,38.863013698630134,12.183561643835617,1,1,0,0,3,2.0,8.0,1.0,26.679452054794517,True
203,1,1,1,0,360000.0,0,4,1,1,31.816438356164383,11.043835616438356,1,0,1,0,8,2.0,41.0,2.0,20.772602739726025,True
204,1,0,0,0,382500.0,4,4,1,2,47.271232876712325,3.3068493150684932,1,1,1,0,10,2.0,46.0,1.0,43.964383561643835,True
205,0,0,1,0,171000.0,4,4,3,4,46.40547945205479,1.8438356164383563,1,0,0,0,8,1.0,28.0,2.0,44.56164383561644,False
206,1,0,0,0,292500.0,2,4,1,1,31.136986301369863,7.52054794520548,1,1,1,0,3,2.0,48.0,1.0,23.616438356164384,True
207,0,1,0,0,144000.0,4,4,4,1,39.47123287671233,3.684931506849315,1,0,0,0,5,1.0,6.0,2.0,35.78630136986301,True
208,0,0,0,2,112500.0,2,1,1,1,31.791780821917808,7.454794520547945,1,0,0,1,3,4.0,3.0,0.0,24.336986301369862,True
209,0,0,1,0,81000.0,1,4,1,1,58.583561643835615,0.0,1,0,1,0,12,2.0,18.0,2.0,58.583561643835615,True
210,0,1,1,1,225000.0,4,1,2,1,40.59178082191781,4.580821917808219,1,0,0,0,3,2.0,-0.0,1.0,36.010958904109586,True
211,0,0,1,0,315000.0,0,1,2,1,48.635616438356166,6.52054794520548,1,1,1,0,0,1.0,52.0,2.0,42.11506849315069,True
212,1,1,1,1,427500.0,4,1,1,1,41.32876712328767,0.9698630136986301,1,0,0,0,10,3.0,3.0,1.0,40.35890410958904,True
213,0,0,0,0,78750.0,4,4,1,5,33.16164383561644,5.602739726027397,1,1,0,0,17,2.0,13.0,2.0,27.55890410958904,True
214,0,0,0,0,67500.0,1,1,4,1,65.97534246575343,0.0,1,0,0,0,12,1.0,30.0,0.0,65.97534246575343,True
215,0,0,1,0,121500.0,4,4,1,1,60.4,5.50958904109589,1,0,0,0,8,2.0,13.0,2.0,54.890410958904106,True
216,0,0,0,0,144000.0,4,4,3,1,46.295890410958904,20.027397260273972,1,1,1,0,3,1.0,42.0,2.0,26.268493150684932,True
217,0,0,1,0,135000.0,1,4,1,1,61.04931506849315,0.0,1,0,0,0,12,2.0,45.0,1.0,61.04931506849315,True
218,0,0,0,0,94500.0,1,4,1,1,58.93972602739726,0.0,1,0,1,0,12,2.0,41.0,0.0,58.93972602739726,True
219,0,1,0,0,562500.0,4,1,1,1,40.14794520547945,7.76986301369863,1,1,0,0,10,2.0,12.0,0.0,32.37808219178082,True
220,0,0,1,0,90000.0,1,4,3,1,60.25205479452055,0.0,1,0,0,0,12,1.0,32.0,1.0,60.25205479452055,True
221,0,0,0,1,72000.0,0,1,1,1,38.83013698630137,5.273972602739726,1,0,0,1,0,3.0,43.0,2.0,33.556164383561644,True
222,1,0,1,0,144000.0,4,4,0,1,46.51780821917808,5.013698630136986,1,0,0,0,17,2.0,11.0,2.0,41.50410958904109,True
223,0,1,0,0,202500.0,0,4,1,2,58.29041095890411,3.0904109589041098,1,0,1,0,0,2.0,17.0,2.0,55.2,True
224,0,0,0,0,270000.0,4,1,1,1,48.14520547945205,15.868493150684932,1,1,1,0,10,2.0,28.0,2.0,32.27671232876712,True
225,1,1,0,1,180000.0,4,4,1,1,31.5013698630137,12.304109589041095,1,0,0,0,12,3.0,12.0,1.0,19.197260273972603,True
226,0,1,1,2,315000.0,0,1,1,5,34.57808219178082,3.6356164383561644,1,0,0,0,10,4.0,50.0,2.0,30.942465753424656,True
227,1,1,1,0,180000.0,4,4,1,1,53.602739726027394,8.893150684931507,1,0,0,0,12,2.0,49.0,1.0,44.70958904109589,True
228,1,0,1,0,292500.0,0,1,3,4,27.36986301369863,3.345205479452055,1,0,1,0,15,1.0,7.0,0.0,24.024657534246575,False
229,0,0,1,0,90000.0,1,1,1,1,58.465753424657535,0.0,1,0,0,0,12,2.0,51.0,2.0,58.465753424657535,True
230,0,0,0,0,103500.0,4,4,1,1,48.676712328767124,30.306849315068494,1,1,0,0,11,2.0,37.0,2.0,18.36986301369863,True
231,0,1,0,0,67500.0,1,4,1,1,62.983561643835614,0.0,1,0,1,0,12,2.0,19.0,2.0,62.983561643835614,True
232,0,1,1,0,225000.0,4,1,0,1,30.32054794520548,1.347945205479452,1,0,0,0,15,2.0,17.0,0.0,28.972602739726028,True
233,1,1,1,0,112500.0,4,4,1,1,44.04383561643836,21.03835616438356,1,0,0,0,12,2.0,27.0,1.0,23.005479452054796,True
234,1,1,1,0,450000.0,0,4,1,1,50.18630136986302,2.5287671232876714,1,0,1,1,4,2.0,59.0,1.0,47.657534246575345,True
235,1,0,1,0,247500.0,0,1,0,1,43.821917808219176,1.0986301369863014,1,0,0,0,3,2.0,11.0,1.0,42.723287671232875,True
236,1,1,0,0,247500.0,0,4,1,1,47.821917808219176,3.6191780821917807,1,0,0,0,4,2.0,20.0,1.0,44.202739726027396,True
237,0,0,0,0,112500.0,2,4,1,1,38.94794520547945,18.216438356164385,1,1,1,0,12,2.0,27.0,2.0,20.731506849315064,True
238,1,0,0,0,225000.0,4,4,1,1,42.83287671232877,0.4328767123287671,1,1,0,0,8,2.0,29.0,2.0,42.4,True
239,0,1,1,1,270000.0,4,1,2,1,38.4986301369863,0.3835616438356164,1,0,1,1,15,2.0,37.0,2.0,38.11506849315068,True
240,1,1,0,0,382500.0,2,1,1,3,32.76712328767123,11.435616438356165,1,0,0,0,12,2.0,3.0,1.0,21.33150684931507,True
241,1,0,0,2,202500.0,4,4,1,1,34.8027397260274,8.605479452054794,1,0,1,0,8,4.0,18.0,1.0,26.197260273972603,True
242,0,0,0,2,180000.0,0,4,1,1,37.78356164383562,3.706849315068493,1,1,0,0,0,4.0,6.0,2.0,34.07671232876712,True
243,0,0,1,0,112500.0,0,4,3,1,43.56986301369863,2.0876712328767124,1,0,0,0,15,1.0,13.0,2.0,41.482191780821914,True
244,1,0,0,1,99000.0,4,4,3,1,48.97534246575343,14.353424657534246,1,0,0,0,8,2.0,1.0,1.0,34.62191780821918,True
245,0,1,1,1,157500.0,2,4,1,1,37.83835616438356,9.26027397260274,1,0,0,0,8,3.0,23.0,0.0,28.578082191780823,True
246,0,1,1,0,202500.0,4,1,1,1,55.293150684931504,20.586301369863012,1,0,0,0,0,2.0,43.0,1.0,34.706849315068496,True
247,0,0,1,0,90000.0,4,4,1,1,50.61369863013699,8.276712328767124,1,0,0,1,1,2.0,28.0,2.0,42.33698630136986,True
248,1,1,1,2,157500.0,0,1,1,5,38.88219178082192,1.715068493150685,1,0,0,0,4,4.0,47.0,2.0,37.16712328767124,True
249,1,0,0,0,180000.0,4,1,1,1,41.01917808219178,2.9123287671232876,1,0,0,0,3,2.0,43.0,1.0,38.106849315068494,True
250,1,0,1,1,180000.0,0,4,1,2,34.59452054794521,6.210958904109589,1,0,0,0,6,3.0,11.0,1.0,28.38356164383562,True
251,0,0,0,0,202500.0,1,4,1,1,56.342465753424655,0.0,1,0,1,0,12,2.0,14.0,2.0,56.342465753424655,True
252,0,1,0,1,90000.0,4,2,1,4,33.92602739726028,9.534246575342467,1,0,0,0,8,3.0,6.0,1.0,24.391780821917813,False
253,0,0,1,0,225000.0,0,1,3,1,54.18356164383562,18.726027397260275,1,1,1,0,3,1.0,22.0,2.0,35.45753424657534,True
254,0,1,1,0,126000.0,0,4,1,1,28.224657534246575,2.010958904109589,1,0,0,0,3,2.0,32.0,2.0,26.213698630136985,True
255,0,0,1,1,180000.0,2,1,1,1,30.052054794520547,9.547945205479452,1,0,0,1,6,3.0,5.0,1.0,20.504109589041093,True
256,0,0,1,2,360000.0,0,4,3,1,37.1945205479452,9.753424657534246,1,0,0,0,15,3.0,25.0,2.0,27.441095890410956,True
257,0,0,1,0,157500.0,1,4,4,1,65.13424657534246,0.0,1,0,0,0,12,1.0,17.0,1.0,65.13424657534246,True
258,0,0,1,0,315000.0,4,4,2,1,41.797260273972604,9.016438356164384,1,0,0,0,8,1.0,18.0,0.0,32.78082191780822,True
259,0,1,1,1,270000.0,4,4,1,1,39.75890410958904,12.591780821917808,1,0,0,0,8,3.0,46.0,2.0,27.16712328767123,True
260,0,0,1,1,180000.0,4,1,0,1,37.71780821917808,5.156164383561644,1,0,0,0,15,3.0,41.0,1.0,32.56164383561644,True
261,0,0,1,2,180000.0,4,4,1,1,36.605479452054794,18.043835616438358,1,1,0,0,3,4.0,18.0,2.0,18.561643835616437,True
262,1,0,0,0,180000.0,0,2,1,1,30.747945205479454,6.372602739726028,1,0,0,0,12,2.0,46.0,2.0,24.375342465753427,True
263,0,0,0,1,180000.0,4,2,1,5,27.153424657534245,7.301369863013699,1,0,0,0,12,3.0,38.0,2.0,19.852054794520548,True
264,0,0,0,0,81000.0,1,4,1,1,62.441095890410956,0.0,1,0,0,0,12,2.0,33.0,2.0,62.441095890410956,True
265,0,0,0,0,67500.0,0,4,0,1,25.542465753424658,3.6876712328767125,1,0,0,0,12,2.0,10.0,0.0,21.854794520547944,True
266,0,0,1,0,238500.0,4,1,1,1,56.21095890410959,8.139726027397261,1,1,1,0,15,2.0,12.0,2.0,48.07123287671233,True
267,0,1,1,0,202500.0,1,1,4,1,58.271232876712325,0.0,1,0,0,1,12,1.0,39.0,2.0,58.271232876712325,True
268,0,0,1,0,630000.0,4,1,2,1,60.276712328767125,4.2164383561643834,1,1,1,0,0,1.0,41.0,2.0,56.060273972602744,True
269,0,0,1,0,405000.0,0,4,3,1,36.608219178082194,5.3780821917808215,1,0,0,0,15,1.0,25.0,2.0,31.230136986301375,True
270,1,1,0,2,135000.0,4,1,1,1,34.863013698630134,4.468493150684932,1,0,0,0,3,4.0,42.0,0.0,30.394520547945202,True
271,0,1,0,0,112500.0,4,1,1,5,28.698630136986303,4.909589041095891,1,1,1,0,3,2.0,11.0,2.0,23.78904109589041,True
272,0,0,1,0,67500.0,1,4,1,1,62.586301369863016,0.0,1,0,0,0,12,2.0,13.0,2.0,62.586301369863016,True
273,1,1,0,2,135000.0,4,4,1,5,45.54794520547945,1.536986301369863,1,0,0,0,12,4.0,23.0,2.0,44.010958904109586,True
274,1,1,1,0,184500.0,2,1,1,1,38.12602739726027,0.46301369863013697,1,0,0,0,10,2.0,60.0,2.0,37.66301369863014,True
275,1,1,0,1,337500.0,2,1,1,1,35.05205479452055,9.791780821917808,1,0,0,0,12,3.0,2.0,1.0,25.260273972602743,True
276,0,0,0,0,67500.0,1,4,2,1,58.94794520547945,0.0,1,0,0,0,12,1.0,8.0,2.0,58.94794520547945,True
277,1,0,1,1,90000.0,0,4,1,5,22.783561643835615,0.40821917808219177,1,0,0,0,8,3.0,20.0,0.0,22.375342465753423,True
278,0,0,1,0,180000.0,4,1,1,1,38.583561643835615,19.312328767123287,1,1,0,0,3,2.0,-0.0,1.0,19.27123287671233,True
279,1,1,1,0,112500.0,1,4,1,1,54.75890410958904,0.0,1,0,0,0,12,2.0,35.0,1.0,54.75890410958904,True
280,0,0,1,0,112500.0,4,4,1,1,61.391780821917806,7.3561643835616435,1,0,1,0,2,2.0,44.0,1.0,54.035616438356165,True
281,0,0,1,0,76500.0,1,4,1,1,66.6054794520548,0.0,1,0,1,0,12,2.0,9.0,2.0,66.6054794520548,True
282,1,0,0,0,90000.0,1,4,3,1,56.558904109589044,0.0,1,0,0,0,12,1.0,5.0,2.0,56.558904109589044,True
283,1,1,1,0,252000.0,0,1,1,1,37.797260273972604,7.347945205479452,1,0,0,0,4,2.0,33.0,2.0,30.449315068493153,True
284,1,1,1,0,180000.0,1,4,0,1,63.8054794520548,0.0,1,0,1,0,12,2.0,22.0,2.0,63.8054794520548,True
285,0,0,1,0,112500.0,4,4,4,1,46.347945205479455,11.180821917808219,1,1,0,0,8,1.0,3.0,0.0,35.16712328767124,True
286,1,0,1,1,562500.0,4,2,1,1,37.78082191780822,15.449315068493151,1,1,1,0,12,3.0,35.0,2.0,22.33150684931507,True
287,0,0,0,0,112500.0,0,4,1,1,49.48219178082192,2.3808219178082193,1,0,0,0,12,2.0,16.0,2.0,47.1013698630137,True
288,0,0,1,0,270000.0,4,4,3,1,35.4027397260274,2.5287671232876714,1,0,0,0,3,1.0,53.0,2.0,32.87397260273973,True
289,1,0,0,3,90000.0,2,4,1,1,39.30958904109589,1.9917808219178081,1,0,0,1,12,5.0,5.0,2.0,37.31780821917808,True
290,0,0,0,2,135000.0,0,4,1,1,34.35890410958904,12.463013698630137,1,1,1,0,8,4.0,16.0,2.0,21.895890410958906,True
291,0,0,0,0,157500.0,2,1,1,1,31.747945205479454,2.1945205479452055,1,1,1,0,3,2.0,23.0,2.0,29.553424657534247,True
292,0,0,0,0,135000.0,0,4,1,1,38.90684931506849,5.86027397260274,1,0,1,0,12,2.0,31.0,0.0,33.04657534246575,True
293,0,1,1,0,301500.0,1,1,1,1,57.654794520547945,0.0,1,0,1,0,12,2.0,7.0,2.0,57.654794520547945,True
294,1,1,1,0,225000.0,4,4,1,1,28.295890410958904,3.1671232876712327,1,0,0,0,8,2.0,20.0,1.0,25.128767123287673,True
295,0,0,0,0,135000.0,2,1,2,5,53.463013698630135,5.454794520547945,1,1,0,0,7,1.0,42.0,2.0,48.00821917808219,True
296,1,1,0,0,247500.0,4,2,2,1,28.410958904109588,4.2465753424657535,1,1,1,0,10,1.0,9.0,2.0,24.164383561643834,True
297,0,0,0,0,270000.0,4,4,0,3,25.161643835616438,2.3013698630136985,1,1,1,0,15,2.0,25.0,2.0,22.86027397260274,True
298,1,1,1,0,315000.0,4,1,1,1,23.123287671232877,3.304109589041096,1,0,0,0,15,2.0,3.0,1.0,19.81917808219178,True
299,0,0,1,0,135000.0,0,4,1,1,32.24109589041096,5.715068493150685,1,0,0,1,8,2.0,54.0,2.0,26.526027397260275,True
300,1,1,0,2,315000.0,0,4,1,1,42.4,7.887671232876713,1,0,1,0,8,4.0,48.0,2.0,34.512328767123286,True
301,1,0,0,0,180000.0,0,4,1,1,38.54794520547945,4.287671232876712,1,1,1,0,8,2.0,17.0,1.0,34.26027397260274,True
302,0,1,1,0,256500.0,0,4,3,1,50.83287671232877,1.926027397260274,1,0,0,0,3,1.0,21.0,1.0,48.9068493150685,True
303,1,1,1,0,180000.0,4,4,1,1,35.75890410958904,2.7643835616438355,1,0,0,0,6,2.0,23.0,2.0,32.99452054794521,True
304,0,0,1,0,112500.0,1,4,1,1,51.13972602739726,0.0,1,0,1,0,12,2.0,5.0,0.0,51.13972602739726,True
305,0,0,0,2,382500.0,2,4,1,1,51.90684931506849,13.224657534246575,1,0,0,0,17,4.0,33.0,0.0,38.68219178082192,True
306,0,0,1,0,112500.0,4,4,1,2,56.40821917808219,10.082191780821917,1,0,0,0,12,2.0,33.0,1.0,46.326027397260276,True
307,1,1,1,2,450000.0,0,1,1,1,48.87945205479452,11.794520547945206,1,1,1,0,10,4.0,25.0,2.0,37.084931506849315,True
308,1,1,1,0,180000.0,4,4,1,1,47.00821917808219,8.191780821917808,1,0,0,0,15,2.0,9.0,1.0,38.81643835616438,True
309,0,0,0,0,247500.0,0,4,0,1,44.673972602739724,13.435616438356165,1,1,1,0,8,2.0,55.0,2.0,31.23835616438356,True
310,0,1,1,0,315000.0,0,1,1,1,35.295890410958904,9.936986301369863,1,0,0,0,10,2.0,39.0,2.0,25.35890410958904,True
311,1,0,1,0,229500.0,4,4,3,1,45.153424657534245,3.5397260273972604,1,1,1,0,4,1.0,19.0,1.0,41.61369863013699,True
312,0,0,1,0,148500.0,4,1,1,1,48.33150684931507,2.4356164383561643,1,0,0,0,3,2.0,20.0,2.0,45.895890410958906,True
313,0,0,1,0,135000.0,2,1,1,1,51.95616438356164,23.756164383561643,1,0,1,0,3,2.0,20.0,1.0,28.2,True
314,0,0,0,0,135000.0,4,4,1,1,46.967123287671235,15.087671232876712,1,0,1,0,12,2.0,3.0,1.0,31.879452054794523,True
315,0,0,0,0,166500.0,4,1,1,1,58.81095890410959,10.936986301369863,1,0,0,0,3,2.0,14.0,2.0,47.87397260273973,True
316,0,1,1,0,463500.0,4,1,1,1,57.11780821917808,11.205479452054794,1,1,1,0,10,2.0,34.0,0.0,45.912328767123284,True
317,0,0,1,0,90000.0,1,4,0,1,63.66027397260274,0.0,1,0,0,0,12,2.0,14.0,2.0,63.66027397260274,True
318,0,0,1,0,157500.0,2,4,4,1,62.704109589041096,5.6219178082191785,1,0,1,0,4,1.0,7.0,1.0,57.082191780821915,True
319,0,0,0,1,225000.0,0,4,0,1,34.63013698630137,1.093150684931507,1,0,0,0,0,3.0,21.0,2.0,33.536986301369865,True
320,0,1,0,2,135000.0,4,1,0,2,30.15890410958904,3.5205479452054793,1,1,1,0,15,4.0,41.0,1.0,26.638356164383563,True
321,1,1,0,4,202500.0,0,4,1,1,41.99452054794521,7.063013698630137,1,0,0,0,17,6.0,30.0,2.0,34.93150684931507,True
322,1,0,1,1,202500.0,0,4,1,1,44.33972602739726,2.747945205479452,1,0,0,0,4,3.0,15.0,2.0,41.59178082191781,True
323,1,1,1,1,405000.0,0,4,1,1,45.23287671232877,2.0027397260273974,1,0,0,0,12,3.0,22.0,2.0,43.23013698630137,True
324,1,1,1,0,135000.0,4,4,1,1,51.56164383561644,8.726027397260275,1,0,1,0,9,2.0,7.0,1.0,42.83561643835616,True
325,1,1,1,0,225000.0,4,1,3,5,25.873972602739727,1.8164383561643835,1,1,1,0,12,1.0,21.0,2.0,24.057534246575344,True
326,0,1,0,0,225000.0,4,4,4,1,39.55068493150685,1.0986301369863014,1,0,0,0,15,1.0,1.0,0.0,38.45205479452055,True
327,0,0,0,0,126000.0,0,4,1,2,37.41917808219178,17.487671232876714,1,1,1,0,15,2.0,45.0,2.0,19.931506849315063,True
328,1,1,1,1,270000.0,4,4,1,1,39.69315068493151,4.465753424657534,1,0,1,0,8,3.0,22.0,2.0,35.227397260273975,True
329,0,0,1,0,90000.0,2,4,2,1,39.0986301369863,0.8273972602739726,1,0,0,0,12,1.0,14.0,2.0,38.271232876712325,True
330,0,0,0,0,270000.0,2,4,2,1,53.04931506849315,33.78630136986301,1,0,1,1,11,1.0,18.0,2.0,19.26301369863014,True
331,1,1,0,0,157500.0,4,1,1,1,42.74520547945205,1.673972602739726,1,0,0,0,12,2.0,37.0,2.0,41.07123287671233,True
332,0,0,0,0,180000.0,4,4,1,1,48.49589041095891,29.515068493150686,1,0,0,0,11,2.0,16.0,1.0,18.98082191780822,True
333,1,1,1,0,184500.0,2,1,1,1,38.12602739726027,0.46301369863013697,1,0,0,0,10,2.0,-0.0,1.0,37.66301369863014,True
334,0,0,0,1,270000.0,4,4,2,1,45.25205479452055,2.7150684931506848,1,0,0,0,3,2.0,60.0,2.0,42.536986301369865,True
335,0,0,1,0,99000.0,2,1,1,1,50.85753424657534,22.695890410958903,1,1,1,0,8,2.0,39.0,2.0,28.161643835616438,True
336,0,1,1,0,432000.0,0,2,1,1,34.846575342465755,3.336986301369863,1,0,1,1,10,2.0,31.0,0.0,31.509589041095893,True
337,1,0,1,0,180000.0,0,4,1,1,52.49589041095891,9.169863013698631,1,1,1,0,17,2.0,11.0,0.0,43.326027397260276,True
338,0,0,1,0,247500.0,1,4,1,1,63.37534246575343,0.0,1,0,0,0,12,2.0,28.0,2.0,63.37534246575343,True
339,0,0,1,2,180000.0,4,4,1,1,35.33972602739726,0.4301369863013699,1,0,1,0,8,4.0,37.0,2.0,34.90958904109589,True
340,0,1,1,0,117000.0,4,4,1,1,46.942465753424656,5.441095890410959,1,0,0,0,15,2.0,20.0,2.0,41.5013698630137,True
341,0,1,1,2,121500.0,4,2,1,1,31.03287671232877,0.27671232876712326,1,1,1,0,3,4.0,26.0,2.0,30.756164383561647,True
342,0,1,1,4,112500.0,4,1,1,1,37.45479452054794,5.4082191780821915,1,0,0,0,3,6.0,12.0,0.0,32.04657534246575,True
343,0,1,1,0,90000.0,1,4,1,1,59.087671232876716,0.0,1,0,0,0,12,2.0,36.0,2.0,59.087671232876716,True
344,0,1,1,0,99000.0,4,4,1,1,57.61643835616438,6.298630136986302,1,0,0,0,12,2.0,33.0,2.0,51.317808219178076,True
345,0,0,1,0,180000.0,1,4,1,1,48.58082191780822,0.0,1,0,0,0,12,2.0,2.0,1.0,48.58082191780822,True
346,1,0,0,0,225000.0,4,1,3,1,27.852054794520548,4.86027397260274,1,1,0,0,12,1.0,40.0,2.0,22.991780821917807,True
347,0,0,0,1,135000.0,4,4,1,1,39.61917808219178,4.353424657534247,1,0,1,0,8,3.0,6.0,1.0,35.26575342465753,True
348,1,1,1,0,180000.0,4,4,1,1,25.054794520547944,4.134246575342465,1,0,0,0,8,2.0,34.0,2.0,20.920547945205477,True
349,1,0,0,0,135000.0,0,4,0,1,53.69041095890411,2.095890410958904,1,0,1,0,4,2.0,11.0,2.0,51.59452054794521,True
350,0,0,1,0,787500.0,2,1,1,1,47.131506849315066,3.9205479452054797,1,0,0,1,10,2.0,1.0,1.0,43.21095890410959,True
351,0,0,1,0,270000.0,4,4,1,1,49.62739726027397,27.72876712328767,1,0,0,0,6,2.0,34.0,2.0,21.898630136986302,True
352,0,0,1,0,81000.0,0,4,1,1,49.11232876712329,1.093150684931507,1,0,0,0,2,2.0,16.0,2.0,48.01917808219178,True
353,0,0,0,0,180000.0,4,4,0,1,28.646575342465752,5.35068493150685,1,1,0,0,11,2.0,4.0,2.0,23.295890410958904,True
354,1,1,1,0,247500.0,4,4,1,1,30.005479452054793,9.8,1,1,0,0,8,2.0,44.0,2.0,20.205479452054792,True
355,0,1,1,0,225000.0,0,1,3,5,26.54794520547945,3.2684931506849315,1,0,0,0,3,1.0,24.0,2.0,23.27945205479452,True
356,1,0,1,0,234000.0,4,4,1,4,41.397260273972606,3.8,1,1,0,0,8,2.0,7.0,2.0,37.59726027397261,False
357,1,1,1,0,225000.0,1,1,1,1,66.20821917808219,0.0,1,0,0,0,12,2.0,31.0,1.0,66.20821917808219,True
358,1,1,1,0,81000.0,1,4,1,1,62.88219178082192,0.0,1,0,1,0,12,2.0,33.0,2.0,62.88219178082192,True
359,0,0,1,1,135000.0,4,4,1,1,27.704109589041096,8.684931506849315,1,1,1,0,8,3.0,48.0,1.0,19.01917808219178,True
360,0,0,1,0,126000.0,0,1,2,1,44.48219178082192,8.219178082191782,1,0,0,0,10,1.0,12.0,2.0,36.26301369863014,True
361,1,1,1,2,225000.0,4,4,1,4,35.608219178082194,14.983561643835616,1,0,0,0,12,4.0,6.0,1.0,20.62465753424658,False
362,0,0,0,0,180000.0,1,4,4,1,63.09315068493151,0.0,1,0,0,0,12,1.0,9.0,0.0,63.09315068493151,True
363,1,1,0,0,306000.0,4,1,1,1,35.76164383561644,7.852054794520548,1,1,0,0,0,2.0,17.0,1.0,27.90958904109589,True
364,0,0,0,0,67500.0,1,4,4,1,62.93698630136986,0.0,1,0,0,0,12,1.0,6.0,2.0,62.93698630136986,True
365,0,0,1,0,90000.0,1,4,1,1,60.010958904109586,0.0,1,0,1,0,12,2.0,2.0,1.0,60.010958904109586,True
366,0,0,1,0,112500.0,2,4,1,1,39.53972602739726,12.30958904109589,1,1,0,1,12,2.0,33.0,2.0,27.230136986301368,True
367,1,1,1,0,247500.0,4,4,1,1,39.90958904109589,20.18904109589041,1,1,0,0,8,2.0,24.0,2.0,19.72054794520548,True
368,0,0,1,0,108000.0,4,4,2,1,44.97534246575343,4.882191780821918,1,0,0,0,8,1.0,55.0,2.0,40.09315068493151,True
369,1,1,1,0,135000.0,0,4,1,1,49.5972602739726,10.520547945205479,1,0,0,0,8,2.0,34.0,2.0,39.07671232876712,True
370,0,1,1,1,279000.0,4,1,0,1,44.347945205479455,10.221917808219178,1,1,1,0,10,3.0,33.0,2.0,34.12602739726027,True
371,0,0,0,0,112500.0,0,4,1,1,53.701369863013696,2.180821917808219,1,0,0,0,6,2.0,27.0,2.0,51.52054794520548,True
372,1,1,1,0,405000.0,0,4,1,1,57.29041095890411,3.0136986301369864,1,0,0,1,10,2.0,25.0,1.0,54.276712328767125,True
373,0,1,1,1,450000.0,0,4,1,1,47.38904109589041,1.4273972602739726,1,0,1,1,3,3.0,49.0,2.0,45.96164383561644,True
374,1,1,1,1,900000.0,0,1,0,1,46.364383561643834,6.950684931506849,1,0,0,0,6,3.0,26.0,2.0,39.413698630136984,True
375,0,0,1,0,270000.0,1,1,1,1,57.02465753424657,0.0,1,0,0,0,12,2.0,22.0,2.0,57.02465753424657,True
376,1,1,1,1,148500.0,4,4,1,1,40.99178082191781,14.180821917808219,1,0,0,0,8,3.0,14.0,2.0,26.81095890410959,True
377,0,0,1,2,90000.0,4,1,1,1,34.23561643835617,1.6356164383561644,1,0,0,0,12,4.0,37.0,1.0,32.6,True
378,1,1,0,0,270000.0,0,1,2,1,31.838356164383562,6.435616438356164,1,0,1,0,12,1.0,20.0,2.0,25.4027397260274,True
379,0,0,1,0,112500.0,4,4,1,1,40.52054794520548,4.550684931506849,1,1,0,0,12,2.0,27.0,2.0,35.96986301369863,True
380,0,1,0,0,135000.0,0,1,1,1,54.31232876712329,33.63835616438356,1,0,0,0,3,2.0,7.0,2.0,20.67397260273973,True
381,0,1,0,0,180000.0,4,4,1,1,52.07397260273972,20.315068493150687,1,0,0,0,10,2.0,7.0,1.0,31.758904109589036,True
382,1,1,0,2,378000.0,0,1,1,1,29.375342465753423,3.410958904109589,1,0,0,1,17,4.0,22.0,2.0,25.964383561643835,True
383,0,0,1,0,99000.0,1,4,4,1,62.50410958904109,0.0,1,0,1,0,12,1.0,1.0,1.0,62.50410958904109,True
384,0,1,1,0,360000.0,2,1,2,1,52.89041095890411,5.219178082191781,1,0,0,0,3,1.0,23.0,2.0,47.67123287671233,True
385,0,0,1,0,81000.0,4,4,0,1,24.208219178082192,3.265753424657534,1,0,1,0,9,2.0,7.0,2.0,20.942465753424656,True
386,0,1,1,0,180000.0,0,2,1,1,47.153424657534245,8.427397260273972,1,0,0,1,6,2.0,1.0,1.0,38.726027397260275,True
387,0,0,1,0,630000.0,2,1,1,1,58.47397260273973,12.687671232876712,1,0,0,0,10,2.0,21.0,2.0,45.78630136986302,True
388,0,1,1,0,225000.0,0,1,1,1,28.649315068493152,2.682191780821918,1,0,0,0,12,2.0,11.0,2.0,25.967123287671235,True
389,0,0,0,1,81000.0,4,4,1,1,39.15068493150685,3.5835616438356164,1,0,1,0,2,3.0,41.0,2.0,35.56712328767124,True
390,0,0,0,1,90000.0,1,4,1,1,50.16164383561644,0.0,1,0,0,0,12,3.0,-0.0,1.0,50.16164383561644,True
391,1,0,0,2,225000.0,4,1,0,1,45.93972602739726,8.46027397260274,1,1,0,0,8,4.0,7.0,2.0,37.47945205479452,True
